cnt,exercise,ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, MAG X, MAG Y, MAG Z, raw
363,2,                -990,-158,-171,                -21,-38,144,                -309,321,421,                bytearray(b'!?"\xfcb\xffU\xff\xeb\xff\xda\xff\x90\x00\xcb\xfeA\x01\xa5\x01'),
364,2,                -995,-150,-178,                -7,-67,137,                -312,319,417,                bytearray(b'(?\x1d\xfcj\xffN\xff\xf9\xff\xbd\xff\x89\x00\xc8\xfe?\x01\xa1\x01'),
365,2,                -986,-140,-157,                -19,-26,112,                -312,316,411,                bytearray(b'.?&\xfct\xffc\xff\xed\xff\xe6\xffp\x00\xc8\xfe<\x01\x9b\x01'),
366,2,                -949,-123,-169,                -22,-21,116,                -330,327,412,                bytearray(b'4?K\xfc\x85\xffW\xff\xea\xff\xeb\xfft\x00\xb6\xfeG\x01\x9c\x01'),
367,2,                -974,-129,-162,                -18,-28,117,                -316,322,418,                bytearray(b':?2\xfc\x7f\xff^\xff\xee\xff\xe4\xffu\x00\xc4\xfeB\x01\xa2\x01'),
368,2,                -1196,-155,-175,                -14,-71,63,                -322,315,408,                bytearray(b'A?T\xfbe\xffQ\xff\xf2\xff\xb9\xff?\x00\xbe\xfe;\x01\x98\x01'),
369,2,                -1116,-117,-212,                5,37,-93,                -318,322,409,                bytearray(b'G?\xa4\xfb\x8b\xff,\xff\x05\x00%\x00\xa3\xff\xc2\xfeB\x01\x99\x01'),
370,2,                -918,-116,-157,                -14,-9,30,                -319,316,400,                bytearray(b'M?j\xfc\x8c\xffc\xff\xf2\xff\xf7\xff\x1e\x00\xc1\xfe<\x01\x90\x01'),
371,2,                -896,-106,-225,                -7,-37,-34,                -318,327,423,                bytearray(b'S?\x80\xfc\x96\xff\x1f\xff\xf9\xff\xdb\xff\xde\xff\xc2\xfeG\x01\xa7\x01'),
372,2,                -876,-112,-148,                6,-74,-61,                -324,322,412,                bytearray(b'Z?\x94\xfc\x90\xffl\xff\x06\x00\xb6\xff\xc3\xff\xbc\xfeB\x01\x9c\x01'),
373,2,                -1042,-128,-115,                -11,-58,6,                -307,322,412,                bytearray(b'`?\xee\xfb\x80\xff\x8d\xff\xf5\xff\xc6\xff\x06\x00\xcd\xfeB\x01\x9c\x01'),
374,2,                -1015,-127,-190,                -23,52,-21,                -310,310,409,                bytearray(b'f?\t\xfc\x81\xffB\xff\xe9\xff4\x00\xeb\xff\xca\xfe6\x01\x99\x01'),
438,3,                -957,-128,-239,                -3,-21,-2,                -312,319,424,                bytearray(b'\xf6@C\xfc\x80\xff\x11\xff\xfd\xff\xeb\xff\xfe\xff\xc8\xfe?\x01\xa8\x01'),
439,3,                -962,-127,-249,                -1,-28,-1,                -300,324,432,                bytearray(b'\xfc@>\xfc\x81\xff\x07\xff\xff\xff\xe4\xff\xff\xff\xd4\xfeD\x01\xb0\x01'),
440,3,                -999,-116,-283,                30,-142,15,                -304,321,433,                bytearray(b'\x03A\x19\xfc\x8c\xff\xe5\xfe\x1e\x00r\xff\x0f\x00\xd0\xfeA\x01\xb1\x01'),
441,3,                -965,-142,-190,                4,-119,21,                -310,312,427,                bytearray(b'\tA;\xfcr\xffB\xff\x04\x00\x89\xff\x15\x00\xca\xfe8\x01\xab\x01'),
442,3,                -938,-108,-250,                7,-95,-5,                -318,316,429,                bytearray(b'\x0fAV\xfc\x94\xff\x06\xff\x07\x00\xa1\xff\xfb\xff\xc2\xfe<\x01\xad\x01'),
443,3,                -957,-135,-201,                0,-84,1,                -310,310,427,                bytearray(b'\x15AC\xfcy\xff7\xff\x00\x00\xac\xff\x01\x00\xca\xfe6\x01\xab\x01'),
444,3,                -1012,-131,-200,                -5,-109,36,                -313,315,418,                bytearray(b'\x1cA\x0c\xfc}\xff8\xff\xfb\xff\x93\xff$\x00\xc7\xfe;\x01\xa2\x01'),
445,3,                -978,-118,-190,                -1,-71,23,                -318,318,414,                bytearray(b'"A.\xfc\x8a\xffB\xff\xff\xff\xb9\xff\x17\x00\xc2\xfe>\x01\x9e\x01'),
446,3,                -991,-125,-187,                -2,-72,11,                -319,312,406,                bytearray(b'(A!\xfc\x83\xffE\xff\xfe\xff\xb8\xff\x0b\x00\xc1\xfe8\x01\x96\x01'),
447,3,                -989,-129,-175,                -5,-28,-15,                -315,325,418,                bytearray(b'.A#\xfc\x7f\xffQ\xff\xfb\xff\xe4\xff\xf1\xff\xc5\xfeE\x01\xa2\x01'),
448,3,                -972,-127,-182,                -9,0,-41,                -312,321,417,                bytearray(b'5A4\xfc\x81\xffJ\xff\xf7\xff\x00\x00\xd7\xff\xc8\xfeA\x01\xa1\x01'),
449,3,                -958,-116,-190,                -18,3,-31,                -319,316,418,                bytearray(b';AB\xfc\x8c\xffB\xff\xee\xff\x03\x00\xe1\xff\xc1\xfe<\x01\xa2\x01'),
450,3,                -1041,-144,-184,                -4,-49,-11,                -319,310,418,                bytearray(b'AA\xef\xfbp\xffH\xff\xfc\xff\xcf\xff\xf5\xff\xc1\xfe6\x01\xa2\x01'),
451,3,                -1024,-138,-200,                -5,-25,-84,                -316,310,418,                bytearray(b'GA\x00\xfcv\xff8\xff\xfb\xff\xe7\xff\xac\xff\xc4\xfe6\x01\xa2\x01'),
452,3,                -974,-135,-214,                -4,-12,-81,                -315,322,421,                bytearray(b'NA2\xfcy\xff*\xff\xfc\xff\xf4\xff\xaf\xff\xc5\xfeB\x01\xa5\x01'),
453,3,                -1013,-146,-239,                5,-38,-62,                -307,313,417,                bytearray(b'TA\x0b\xfcn\xff\x11\xff\x05\x00\xda\xff\xc2\xff\xcd\xfe9\x01\xa1\x01'),
454,3,                -989,-172,-223,                32,-88,-78,                -303,331,415,                bytearray(b'ZA#\xfcT\xff!\xff \x00\xa8\xff\xb2\xff\xd1\xfeK\x01\x9f\x01'),
455,3,                -992,-166,-231,                30,-53,-118,                -307,321,420,                bytearray(b'`A \xfcZ\xff\x19\xff\x1e\x00\xcb\xff\x8a\xff\xcd\xfeA\x01\xa4\x01'),
456,3,                -957,-174,-202,                35,2,-139,                -297,318,415,                bytearray(b'gAC\xfcR\xff6\xff#\x00\x02\x00u\xff\xd7\xfe>\x01\x9f\x01'),
457,3,                -927,-183,-203,                39,1,-120,                -298,315,424,                bytearray(b"mAa\xfcI\xff5\xff\'\x00\x01\x00\x88\xff\xd6\xfe;\x01\xa8\x01"),
458,3,                -970,-185,-198,                42,-13,-144,                -292,324,429,                bytearray(b'sA6\xfcG\xff:\xff*\x00\xf3\xffp\xff\xdc\xfeD\x01\xad\x01'),
459,3,                -912,-188,-198,                46,-7,-106,                -295,327,430,                bytearray(b'yAp\xfcD\xff:\xff.\x00\xf9\xff\x96\xff\xd9\xfeG\x01\xae\x01'),
460,3,                -949,-212,-173,                49,-51,-60,                -285,316,429,                bytearray(b'\x80AK\xfc,\xffS\xff1\x00\xcd\xff\xc4\xff\xe3\xfe<\x01\xad\x01'),
461,3,                -944,-204,-156,                37,-51,-104,                -292,331,426,                bytearray(b'\x86AP\xfc4\xffd\xff%\x00\xcd\xff\x98\xff\xdc\xfeK\x01\xaa\x01'),
462,3,                -857,-200,-136,                25,-25,-75,                -283,324,424,                bytearray(b'\x8cA\xa7\xfc8\xffx\xff\x19\x00\xe7\xff\xb5\xff\xe5\xfeD\x01\xa8\x01'),
463,3,                -906,-245,-141,                18,-31,-46,                -279,327,421,                bytearray(b'\x92Av\xfc\x0b\xffs\xff\x12\x00\xe1\xff\xd2\xff\xe9\xfeG\x01\xa5\x01'),
464,3,                -907,-229,-158,                0,-34,-40,                -289,325,418,                bytearray(b'\x99Au\xfc\x1b\xffb\xff\x00\x00\xde\xff\xd8\xff\xdf\xfeE\x01\xa2\x01'),
465,3,                -937,-230,-155,                -10,11,-54,                -288,327,435,                bytearray(b'\x9fAW\xfc\x1a\xffe\xff\xf6\xff\x0b\x00\xca\xff\xe0\xfeG\x01\xb3\x01'),
466,3,                -951,-245,-176,                -11,-3,-13,                -283,319,435,                bytearray(b'\xa5AI\xfc\x0b\xffP\xff\xf5\xff\xfd\xff\xf3\xff\xe5\xfe?\x01\xb3\x01'),
467,3,                -1008,-272,-174,                -4,-65,-16,                -277,330,424,                bytearray(b'\xabA\x10\xfc\xf0\xfeR\xff\xfc\xff\xbf\xff\xf0\xff\xeb\xfeJ\x01\xa8\x01'),
468,3,                -934,-238,-193,                -11,-26,-63,                -283,333,427,                bytearray(b'\xb2AZ\xfc\x12\xff?\xff\xf5\xff\xe6\xff\xc1\xff\xe5\xfeM\x01\xab\x01'),
469,3,                -936,-256,-203,                -9,-30,-35,                -276,331,426,                bytearray(b'\xb8AX\xfc\x00\xff5\xff\xf7\xff\xe2\xff\xdd\xff\xec\xfeK\x01\xaa\x01'),
470,3,                -902,-258,-163,                -10,-28,-53,                -288,330,433,                bytearray(b'\xbeAz\xfc\xfe\xfe]\xff\xf6\xff\xe4\xff\xcb\xff\xe0\xfeJ\x01\xb1\x01'),
471,3,                -873,-265,-188,                -5,-30,-9,                -271,336,427,                bytearray(b'\xc4A\x97\xfc\xf7\xfeD\xff\xfb\xff\xe2\xff\xf7\xff\xf1\xfeP\x01\xab\x01'),
472,3,                -901,-254,-236,                9,-43,1,                -271,327,423,                bytearray(b'\xcbA{\xfc\x02\xff\x14\xff\t\x00\xd5\xff\x01\x00\xf1\xfeG\x01\xa7\x01'),
473,3,                -908,-272,-171,                11,-26,2,                -276,331,429,                bytearray(b'\xd1At\xfc\xf0\xfeU\xff\x0b\x00\xe6\xff\x02\x00\xec\xfeK\x01\xad\x01'),
474,3,                -858,-234,-160,                0,-11,4,                -277,324,426,                bytearray(b'\xd7A\xa6\xfc\x16\xff`\xff\x00\x00\xf5\xff\x04\x00\xeb\xfeD\x01\xaa\x01'),
475,3,                -912,-249,-172,                -2,-30,58,                -283,334,430,                bytearray(b'\xddAp\xfc\x07\xffT\xff\xfe\xff\xe2\xff:\x00\xe5\xfeN\x01\xae\x01'),
476,3,                -959,-260,-162,                -3,-25,50,                -279,328,427,                bytearray(b'\xe4AA\xfc\xfc\xfe^\xff\xfd\xff\xe7\xff2\x00\xe9\xfeH\x01\xab\x01'),
477,3,                -901,-225,-153,                -20,2,35,                -276,330,420,                bytearray(b'\xeaA{\xfc\x1f\xffg\xff\xec\xff\x02\x00#\x00\xec\xfeJ\x01\xa4\x01'),
478,3,                -920,-238,-162,                -14,-49,84,                -280,328,427,                bytearray(b'\xf0Ah\xfc\x12\xff^\xff\xf2\xff\xcf\xffT\x00\xe8\xfeH\x01\xab\x01'),
479,3,                -931,-227,-147,                -29,-45,75,                -291,333,424,                bytearray(b'\xf6A]\xfc\x1d\xffm\xff\xe3\xff\xd3\xffK\x00\xdd\xfeM\x01\xa8\x01'),
480,3,                -927,-222,-171,                -38,-33,104,                -285,328,427,                bytearray(b'\xfdAa\xfc"\xffU\xff\xda\xff\xdf\xffh\x00\xe3\xfeH\x01\xab\x01'),
481,3,                -919,-210,-176,                -39,-60,95,                -291,322,423,                bytearray(b'\x03Bi\xfc.\xffP\xff\xd9\xff\xc4\xff_\x00\xdd\xfeB\x01\xa7\x01'),
482,3,                -896,-201,-187,                -41,-43,110,                -297,324,411,                bytearray(b'\tB\x80\xfc7\xffE\xff\xd7\xff\xd5\xffn\x00\xd7\xfeD\x01\x9b\x01'),
483,3,                -905,-196,-198,                -37,-35,140,                -297,322,423,                bytearray(b'\x0fBw\xfc<\xff:\xff\xdb\xff\xdd\xff\x8c\x00\xd7\xfeB\x01\xa7\x01'),
484,3,                -943,-193,-183,                -29,-31,145,                -303,327,414,                bytearray(b'\x16BQ\xfc?\xffI\xff\xe3\xff\xe1\xff\x91\x00\xd1\xfeG\x01\x9e\x01'),
485,3,                -927,-172,-208,                -17,-51,147,                -300,315,418,                bytearray(b'\x1cBa\xfcT\xff0\xff\xef\xff\xcd\xff\x93\x00\xd4\xfe;\x01\xa2\x01'),
486,3,                -943,-164,-168,                -19,0,145,                -310,318,418,                bytearray(b'"BQ\xfc\\\xffX\xff\xed\xff\x00\x00\x91\x00\xca\xfe>\x01\xa2\x01'),
487,3,                -954,-131,-171,                -32,17,137,                -307,319,421,                bytearray(b'(BF\xfc}\xffU\xff\xe0\xff\x11\x00\x89\x00\xcd\xfe?\x01\xa5\x01'),
488,3,                -987,-133,-184,                -19,-5,142,                -313,321,418,                bytearray(b'/B%\xfc{\xffH\xff\xed\xff\xfb\xff\x8e\x00\xc7\xfeA\x01\xa2\x01'),
489,3,                -1013,-129,-203,                -9,-46,136,                -322,318,420,                bytearray(b'5B\x0b\xfc\x7f\xff5\xff\xf7\xff\xd2\xff\x88\x00\xbe\xfe>\x01\xa4\x01'),
490,3,                -1044,-117,-186,                -11,-39,118,                -324,312,415,                bytearray(b';B\xec\xfb\x8b\xffF\xff\xf5\xff\xd9\xffv\x00\xbc\xfe8\x01\x9f\x01'),
491,3,                -1092,-132,-193,                -9,-49,76,                -324,319,403,                bytearray(b'AB\xbc\xfb|\xff?\xff\xf7\xff\xcf\xffL\x00\xbc\xfe?\x01\x93\x01'),
492,3,                -1258,-118,-207,                4,-17,-91,                -324,315,405,                bytearray(b'HB\x16\xfb\x8a\xff1\xff\x04\x00\xef\xff\xa5\xff\xbc\xfe;\x01\x95\x01'),
493,3,                -908,-103,-160,                -11,11,-5,                -318,316,414,                bytearray(b'NBt\xfc\x99\xff`\xff\xf5\xff\x0b\x00\xfb\xff\xc2\xfe<\x01\x9e\x01'),
494,3,                -917,-120,-129,                -16,25,-32,                -313,313,415,                bytearray(b'TBk\xfc\x88\xff\x7f\xff\xf0\xff\x19\x00\xe0\xff\xc7\xfe9\x01\x9f\x01'),
495,3,                -861,-99,-231,                0,23,-100,                -313,321,411,                bytearray(b'ZB\xa3\xfc\x9d\xff\x19\xff\x00\x00\x17\x00\x9c\xff\xc7\xfeA\x01\x9b\x01'),
496,3,                -967,-130,-198,                -1,4,-23,                -315,316,418,                bytearray(b'aB9\xfc~\xff:\xff\xff\xff\x04\x00\xe9\xff\xc5\xfe<\x01\xa2\x01'),
497,3,                -1050,-134,-212,                11,56,-34,                -310,309,411,                bytearray(b'gB\xe6\xfbz\xff,\xff\x0b\x008\x00\xde\xff\xca\xfe5\x01\x9b\x01'),
498,3,                -985,-124,-230,                -14,39,17,                -322,315,417,                bytearray(b"mB\'\xfc\x84\xff\x1a\xff\xf2\xff\'\x00\x11\x00\xbe\xfe;\x01\xa1\x01"),
594,4,                -963,-130,-260,                -2,-55,9,                -310,313,438,                bytearray(b'\xc5D=\xfc~\xff\xfc\xfe\xfe\xff\xc9\xff\t\x00\xca\xfe9\x01\xb6\x01'),
595,4,                -962,-129,-233,                -9,-84,16,                -312,324,435,                bytearray(b'\xcbD>\xfc\x7f\xff\x17\xff\xf7\xff\xac\xff\x10\x00\xc8\xfeD\x01\xb3\x01'),
596,4,                -944,-124,-231,                4,-73,0,                -315,309,432,                bytearray(b'\xd2DP\xfc\x84\xff\x19\xff\x04\x00\xb7\xff\x00\x00\xc5\xfe5\x01\xb0\x01'),
597,4,                -961,-128,-258,                13,-102,-8,                -318,322,435,                bytearray(b'\xd8D?\xfc\x80\xff\xfe\xfe\r\x00\x9a\xff\xf8\xff\xc2\xfeB\x01\xb3\x01'),
598,4,                -967,-124,-224,                0,-86,-1,                -310,324,429,                bytearray(b'\xdeD9\xfc\x84\xff \xff\x00\x00\xaa\xff\xff\xff\xca\xfeD\x01\xad\x01'),
599,4,                -962,-129,-235,                -2,-108,4,                -310,319,427,                bytearray(b'\xe4D>\xfc\x7f\xff\x15\xff\xfe\xff\x94\xff\x04\x00\xca\xfe?\x01\xab\x01'),
600,4,                -979,-125,-214,                -3,-91,11,                -313,319,432,                bytearray(b'\xebD-\xfc\x83\xff*\xff\xfd\xff\xa5\xff\x0b\x00\xc7\xfe?\x01\xb0\x01'),
601,4,                -992,-137,-207,                -2,-77,-9,                -316,324,427,                bytearray(b'\xf1D \xfcw\xff1\xff\xfe\xff\xb3\xff\xf7\xff\xc4\xfeD\x01\xab\x01'),
602,4,                -916,-115,-187,                -7,-24,-21,                -313,315,423,                bytearray(b'\xf7Dl\xfc\x8d\xffE\xff\xf9\xff\xe8\xff\xeb\xff\xc7\xfe;\x01\xa7\x01'),
603,4,                -995,-134,-218,                -13,-46,11,                -313,322,424,                bytearray(b'\xfdD\x1d\xfcz\xff&\xff\xf3\xff\xd2\xff\x0b\x00\xc7\xfeB\x01\xa8\x01'),
604,4,                -1019,-142,-214,                3,-56,-21,                -315,319,421,                bytearray(b'\x04E\x05\xfcr\xff*\xff\x03\x00\xc8\xff\xeb\xff\xc5\xfe?\x01\xa5\x01'),
605,4,                -1020,-157,-184,                14,-97,-23,                -315,318,418,                bytearray(b'\nE\x04\xfcc\xffH\xff\x0e\x00\x9f\xff\xe9\xff\xc5\xfe>\x01\xa2\x01'),
606,4,                -1040,-148,-188,                0,-10,-100,                -304,324,421,                bytearray(b'\x10E\xf0\xfbl\xffD\xff\x00\x00\xf6\xff\x9c\xff\xd0\xfeD\x01\xa5\x01'),
607,4,                -981,-128,-214,                3,-6,-91,                -306,321,424,                bytearray(b'\x16E+\xfc\x80\xff*\xff\x03\x00\xfa\xff\xa5\xff\xce\xfeA\x01\xa8\x01'),
608,4,                -1029,-173,-169,                4,-4,-105,                -309,318,430,                bytearray(b'\x1dE\xfb\xfbS\xffW\xff\x04\x00\xfc\xff\x97\xff\xcb\xfe>\x01\xae\x01'),
609,4,                -953,-146,-219,                2,-29,-134,                -298,328,421,                bytearray(b'#EG\xfcn\xff%\xff\x02\x00\xe3\xffz\xff\xd6\xfeH\x01\xa5\x01'),
610,4,                -935,-172,-221,                11,-29,-92,                -294,319,429,                bytearray(b')EY\xfcT\xff#\xff\x0b\x00\xe3\xff\xa4\xff\xda\xfe?\x01\xad\x01'),
611,4,                -970,-192,-238,                24,-62,-88,                -292,325,426,                bytearray(b'/E6\xfc@\xff\x12\xff\x18\x00\xc2\xff\xa8\xff\xdc\xfeE\x01\xaa\x01'),
612,4,                -935,-192,-229,                43,-86,-93,                -298,325,427,                bytearray(b'6EY\xfc@\xff\x1b\xff+\x00\xaa\xff\xa3\xff\xd6\xfeE\x01\xab\x01'),
613,4,                -942,-198,-218,                42,-39,-107,                -297,325,421,                bytearray(b'<ER\xfc:\xff&\xff*\x00\xd9\xff\x95\xff\xd7\xfeE\x01\xa5\x01'),
614,4,                -914,-198,-196,                47,-4,-109,                -294,324,421,                bytearray(b'BEn\xfc:\xff<\xff/\x00\xfc\xff\x93\xff\xda\xfeD\x01\xa5\x01'),
615,4,                -900,-201,-196,                43,6,-79,                -291,328,418,                bytearray(b'HE|\xfc7\xff<\xff+\x00\x06\x00\xb1\xff\xdd\xfeH\x01\xa2\x01'),
616,4,                -1005,-225,-173,                45,1,-75,                -286,322,429,                bytearray(b'OE\x13\xfc\x1f\xffS\xff-\x00\x01\x00\xb5\xff\xe2\xfeB\x01\xad\x01'),
617,4,                -938,-218,-143,                29,-16,-97,                -286,330,427,                bytearray(b'UEV\xfc&\xffq\xff\x1d\x00\xf0\xff\x9f\xff\xe2\xfeJ\x01\xab\x01'),
618,4,                -943,-226,-163,                27,-41,-51,                -288,330,430,                bytearray(b'[EQ\xfc\x1e\xff]\xff\x1b\x00\xd7\xff\xcd\xff\xe0\xfeJ\x01\xae\x01'),
619,4,                -1006,-257,-160,                25,-37,-84,                -277,330,429,                bytearray(b'aE\x12\xfc\xff\xfe`\xff\x19\x00\xdb\xff\xac\xff\xeb\xfeJ\x01\xad\x01'),
620,4,                -953,-236,-197,                6,0,-116,                -276,327,435,                bytearray(b'hEG\xfc\x14\xff;\xff\x06\x00\x00\x00\x8c\xff\xec\xfeG\x01\xb3\x01'),
